module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_risk_dashboard_controls.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_risk_dashboard_metrics.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/dashboard/bot_risk_dashboard_score.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/hub/trading_bots_page_bot_card.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/hub/trading_bots_page_create_bot_sheet.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/hub/trading_bots_page_formatters.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/hub/trading_bots_page_my_bots_tab.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/hub/trading_bots_page_tools.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_api_documentation_endpoints.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_api_documentation_intro_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_api_documentation_support_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_api_documentation_websocket_examples.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_emergency_stop_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_emergency_stop_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_faq_cards_help.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_faq_search_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_guide_blocks.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_guide_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_guide_intro_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_guide_practices_videos.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_guide_strategies.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_risk_disclosure_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_risk_disclosure_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_security_settings_cards.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_security_settings_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_security_settings_sheets.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_suitability_breakdown_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_suitability_questions_info.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_suitability_result_score.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_tax_reporting_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_tax_reporting_notice_year.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_tax_reporting_reports.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_tax_reporting_summary.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_terms_of_service_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,root_page,flutter_app/lib/features/trade_bots/presentation/widgets/settings/bot_terms_of_service_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_bots,feature_widget,flutter_app/lib/features/trade_bots/presentation/widgets/settings/trade_bot_radio_icon.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/client_money/arm_integration_status_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/client_money/cass_reconciliation_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/client_money/client_money_protection_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/client_money/investor_compensation_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/complaints/complaint_submission_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/complaints/complaint_tracking_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/complaints/complaints_handling_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/complaints/ombudsman_referral_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/ex_ante_costs_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/ex_post_costs_report_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/kid_generator_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/performance_scenarios_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/regulatory_disclosures_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/risk_indicator_explainer_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/disclosures/riy_calculator_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/execution/best_execution_reports_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/execution/execution_venue_analysis_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/execution/live_market_data_analytics_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/execution/market_data_analytics_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/execution/slippage_monitoring_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/audit_trail_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/client_categorization_opt_up_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/client_categorization_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/product_governance_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/regulatory_inspection_ready_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/target_market_definition_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/governance/transaction_reporting_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/pages/hub/regulatory_reports_dashboard_page.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/arm_integration_common_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/arm_integration_providers.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/arm_integration_sla_actions.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/cass_reconciliation_records_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/cass_reconciliation_summary_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/client_money_protection_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/client_money_protection_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/investor_compensation_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/client_money/investor_compensation_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/complaints/complaint_submission_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/complaints/complaint_submission_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/complaints/complaints_handling_overview_complaints.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/complaints/complaints_handling_overview_header_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/complaints/complaints_handling_process_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_ante_costs_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_ante_costs_overview.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_ante_costs_scenarios_actions.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_ante_costs_summary_breakdown.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_post_costs_report_summary.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/ex_post_costs_report_variance_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/performance_scenarios_intro_widgets.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/performance_scenarios_outcome_widgets.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/regulatory_disclosures_actions.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/regulatory_disclosures_cards.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/regulatory_disclosures_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/regulatory_disclosures_hero_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/regulatory_disclosures_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/risk_indicator_details_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/risk_indicator_scale_intro.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/riy_calculator_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/disclosures/riy_calculator_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/best_execution_archive_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/best_execution_current.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/best_execution_overview.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/execution_venue_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/execution_venue_comparison.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/execution_venue_speed_trends.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/execution_venue_summary.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_chart_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_common_widgets.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_data_analytics_widgets.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_interest_cards.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_interest_funding.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_interest_open_interest.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_interest_ratio.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_interest_top_traders.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_liquidations.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_pair_card.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_sentiment.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/live_market_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/market_data_analytics_funding_traders.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/market_data_analytics_liquidations.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/market_data_analytics_open_interest.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/market_data_analytics_sentiment.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/market_data_analytics_shared.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/slippage_monitoring_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/slippage_monitoring_events.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/slippage_monitoring_overview.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/execution/slippage_monitoring_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/audit_trail_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/audit_trail_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/client_categorization_history_tab.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/client_categorization_overview_tab.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/client_categorization_page_chrome.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/client_categorization_protections_requirements_tab.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/product_governance_overview_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/product_governance_products.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/product_governance_reviews_distribution.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/regulatory_inspection_ready_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/regulatory_inspection_ready_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/transaction_reporting_actions.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/transaction_reporting_common.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/transaction_reporting_filters.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/transaction_reporting_reports.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,feature_widget,flutter_app/lib/features/trade_compliance/presentation/widgets/governance/transaction_reporting_stats.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_controls.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_exports.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_kpis.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_overview.dart,0,0,0,0,0,0,0,0,no,-
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_painters.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_compliance,root_page,flutter_app/lib/features/trade_compliance/presentation/widgets/hub/regulatory_reports_dashboard_queue_compliance.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/analytics/copy_performance_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/analytics/performance_attribution_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/analytics/portfolio_risk_analysis_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_configuration_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/flow/copy_confirmation_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/flow/pre_copy_assessment_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/hub/active_copies_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_notifications_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_settings_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_trading_card_demo.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/hub/copy_trading_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/copy_provider_detail_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_application_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_comparison_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_governance_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/provider_leaderboard_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/provider/trader_profile_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_audit_log_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_education_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/safety/copy_safety_center_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/safety/dispute_resolution_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/pages/safety/safety_education_page.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/copy_performance_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/copy_performance_details.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/copy_performance_summary_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/performance_attribution_painters.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/performance_attribution_summary_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/performance_attribution_tabs.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/portfolio_risk_analysis_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/analytics/portfolio_risk_analysis_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/flow/copy_configuration_provider_capital_mode.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/flow/copy_configuration_risk_summary.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/flow/copy_configuration_validation_common.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/flow/copy_confirmation_page_common.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/flow/copy_confirmation_page_sections.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/hub/active_copies_alerts_modal.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/hub/active_copies_card.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/hub/active_copies_expanded_details.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/hub/active_copies_overview.dart,0,0,0,0,0,0,0,0,no,-
trade_copy,root_page,flutter_app/lib/features/trade_copy/presentation/widgets/hub/active_copies_shared.dart,0,0,0,0,0,0,0,0,no,-
