category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","83","_SavingsWhatIfPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","91","_SavingsWhatIfPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","127","_SavingsWhatIfPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","82","_StakingAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","90","_StakingAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","112","_StakingAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","65","_StakingDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","73","_StakingDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","94","_StakingDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","73","_StakingEarningsCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","81","_StakingEarningsCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","109","_StakingEarningsCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart","79","_StakingHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart","87","_StakingHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart","109","_StakingHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart","72","_EnterpriseStatesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart","82","_EnterpriseStatesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart","97","_EnterpriseStatesPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_compare_page.dart","91","_LaunchpadBridgeComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_compare_page.dart","106","_LaunchpadBridgeComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_compare_page.dart","139","_LaunchpadBridgeComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_order_page.dart","81","_LaunchpadBridgeOrderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_order_page.dart","99","_LaunchpadBridgeOrderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_bridge_order_page.dart","124","_LaunchpadBridgeOrderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_ido_bridge_page.dart","61","LaunchpadIdoBridgePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_ido_bridge_page.dart","80","LaunchpadIdoBridgePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_ido_bridge_page.dart","105","LaunchpadIdoBridgePage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_swap_aggregator_page.dart","116","_LaunchpadSwapAggregatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_swap_aggregator_page.dart","131","_LaunchpadSwapAggregatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/bridge/launchpad_swap_aggregator_page.dart","164","_LaunchpadSwapAggregatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_batch_claim_page.dart","83","_LaunchpadBatchClaimPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_batch_claim_page.dart","98","_LaunchpadBatchClaimPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_batch_claim_page.dart","134","_LaunchpadBatchClaimPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_claim_receipt_page.dart","96","_LaunchpadClaimReceiptPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_claim_receipt_page.dart","117","_LaunchpadClaimReceiptPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/claim/launchpad_claim_receipt_page.dart","149","_LaunchpadClaimReceiptPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_contract_page.dart","61","LaunchpadContractPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_contract_page.dart","80","LaunchpadContractPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_contract_page.dart","105","LaunchpadContractPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_detail_page.dart","61","LaunchpadDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_detail_page.dart","80","LaunchpadDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_detail_page.dart","105","LaunchpadDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_performance_page.dart","100","_LaunchpadPerformancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_portfolio_page.dart","81","_LaunchpadPortfolioPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_receipt_page.dart","69","LaunchpadReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_receipt_page.dart","87","LaunchpadReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/hub/launchpad_receipt_page.dart","114","LaunchpadReceiptPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_abi_diff_page.dart","91","_LaunchpadAbiDiffPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_address_book_page.dart","100","_LaunchpadAddressBookPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_dca_builder_page.dart","111","_LaunchpadDcaBuilderPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_event_log_page.dart","104","_LaunchpadEventLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_event_log_page.dart","119","_LaunchpadEventLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_event_log_page.dart","149","_LaunchpadEventLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_gas_tracker_page.dart","109","_LaunchpadGasTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_gas_tracker_page.dart","124","_LaunchpadGasTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_gas_tracker_page.dart","157","_LaunchpadGasTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_limit_orders_page.dart","127","_LaunchpadLimitOrdersPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_multisig_page.dart","103","_LaunchpadMultisigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_multisig_page.dart","118","_LaunchpadMultisigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_multisig_page.dart","159","_LaunchpadMultisigPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_notif_sound_page.dart","95","_LaunchpadNotifSoundPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_rebalance_page.dart","94","_LaunchpadRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_rebalance_page.dart","109","_LaunchpadRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_rebalance_page.dart","154","_LaunchpadRebalancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_risk_analytics_page.dart","79","_LaunchpadRiskAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_staking_page.dart","88","_LaunchpadStakingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_webhooks_page.dart","150","_LaunchpadWebhooksPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_webhooks_page.dart","164","_LaunchpadWebhooksPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/launchpad/presentation/pages/tools/launchpad_webhooks_page.dart","196","_LaunchpadWebhooksPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/hub/market_overview_page.dart","75","MarketOverviewPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/hub/watchlist_page.dart","165","_WatchlistPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/pair/market_depth_page.dart","174","_MarketDepthScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/pair/market_heatmap_page.dart","62","_MarketHeatmapPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/pair/pair_detail_page.dart","248","_PairDetailFallbackScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/portfolio/advanced_charts_page_tabs_filters_widgets.dart","32","_AdvancedChartsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/portfolio/portfolio_tracker_page_overview_widgets.dart","26","_PortfolioTrackerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/portfolio/price_alerts_page.dart","156","_PriceAlertsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/research/market_news_page.dart","82","_MarketNewsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/research/social_sentiment_page.dart","158","_SocialSentimentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/research/social_signals_page_tabs_widgets.dart","47","_SocialSignalsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/research/token_info_page.dart","210","_TokenInfoScaffold","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/research/token_unlocks_page_upcoming_widgets.dart","44","_TokenUnlocksPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/tools/comparison_tool_page.dart","98","_ComparisonToolPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/tools/derivatives_overview_page.dart","65","_DerivativesOverviewPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/tools/market_calendar_page.dart","85","_MarketCalendarPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/markets/presentation/pages/tools/market_correlations_page.dart","97","_MarketCorrelationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
