file,line,owner,sourceWidget,classification,mode,fallback,highRisk,issue,notes
"flutter_app/lib/app/router/internal_surface_gate.dart","92","_InternalSurfaceRestrictedPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/admin/presentation/pages/ab_test_dashboard_page.dart","58","_ABTestDashboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.admin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/admin/presentation/pages/admin_settings_page.dart","44","AdminSettingsPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.admin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/admin/presentation/pages/analytics_dashboard_page.dart","66","_AnalyticsDashboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.admin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/admin/presentation/pages/funnel_dashboard_page.dart","59","_FunnelDashboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.admin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/arena/presentation/pages/bridge/arena_prediction_bridge_foundation_page_principles_section.dart","28","_ArenaPredictionBridgeFoundationPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/bridge/connected_ecosystem_production_page.dart","86","_ConnectedEcosystemProductionPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_challenge_detail_page.dart","108","_ArenaChallengeDetailPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_join_page.dart","85","_ArenaJoinPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaChallenge(widget.challengeId","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_leaderboard_page.dart","106","_ArenaLeaderboardPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","83","_ArenaModeDetailPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","92","_ArenaModeDetailPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/arena_mode_detail_page.dart","108","_ArenaModeDetailPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/challenge/verified_challenges_page.dart","58","VerifiedChallengesPage","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_blocked_users_page.dart","76","_ArenaBlockedUsersPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaSafety","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_governance_gate_page.dart","118","_ArenaGovernanceGatePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaStudio","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_guide_page.dart","92","_ArenaGuidePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_report_case_page.dart","103","_ArenaReportCasePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_resolution_center_page.dart","51","ArenaResolutionCenterPage","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_safety_center_page.dart","75","ArenaSafetyCenterPage","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/arena_trust_breakdown_page.dart","64","ArenaTrustBreakdownPage","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/governance/my_arena_reports_page.dart","70","_MyArenaReportsPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/hub/arena_flow_map_page.dart","97","_ArenaFlowMapPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/hub/arena_home_page_hero_and_templates.dart","40","_ArenaHomePageState","VitTopChrome","history_then_fallback","history_then_fallback","AppRoutePaths.home","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/hub/arena_production_ready_page_screens_states_section.dart","27","_ArenaProductionReadyPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/hub/my_arena_page.dart","91","_MyArenaPageState","VitHeader","history_then_fallback","history_then_fallback","widget.contractScope == MyArenaContractScope.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/points/arena_points_entry_detail_page.dart","82","_ArenaPointsEntryDetailPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaLedger","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/points/arena_points_ledger_page.dart","75","_ArenaPointsLedgerPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/arena/presentation/pages/studio/arena_creator_page.dart","85","_ArenaCreatorPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/studio/arena_smart_rule_builder_page.dart","138","_ArenaSmartRuleBuilderPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaStudio","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/studio/arena_studio_page.dart","82","_ArenaStudioPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arena","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/arena/presentation/pages/studio/arena_universal_preset_library_page.dart","82","_ArenaUniversalPresetLibraryPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.arenaStudio","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/auth/presentation/phone/pages/forgot_password_page.dart","239","_ForgotPasswordPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.authLogin","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/auth/presentation/phone/pages/otp_page.dart","219","_OTPPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.authLogin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/auth/presentation/phone/pages/register_page.dart","175","_RegisterPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.authLogin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/auth/presentation/phone/pages/reset_password_page.dart","157","_ResetPasswordPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.authLogin","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/auth/presentation/phone/pages/two_fa_setup_page.dart","201","_TwoFASetupPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.authOtp","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/cross_module/presentation/widgets/cross_module_tabbed_shell.dart","47","CrossModuleTabbedPageShell","VitHeader","parent_route_only","delegated_by_owner","delegated_callback","no","-","Reusable widget receives an owner-provided back callback."
"flutter_app/lib/features/dca/presentation/pages/hub/dca_overview_demo.dart","178","_DCAOverviewDemoState","VitHeader","parent_route_only","parent_route_only","backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/dca/presentation/pages/hub/dca_page_state_overview.dart","24","_DCAPageState","VitTopChrome","history_then_fallback","history_then_fallback","AppRoutePaths.trade","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/dca/presentation/pages/portfolio/dca_multi_asset_page_setup.dart","53","_DCAMultiAssetPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/portfolio/dca_performance_compare_page.dart","65","_DCAPerformanceComparePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/portfolio/dca_portfolio_optimizer_page.dart","93","_DCAPortfolioOptimizerPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/portfolio/dca_rebalance_config_page.dart","97","_DCARebalanceConfigPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/portfolio/dca_rebalance_dashboard_page.dart","52","DCARebalanceDashboardPage","VitTopChrome","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/research/dca_backtester_page.dart","62","_DCABacktesterPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/research/dca_dynamic_amount_page.dart","74","_DCADynamicAmountPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/schedule/dca_schedule_analytics_page.dart","52","DCAScheduleAnalyticsPage","VitTopChrome","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/schedule/dca_schedule_config_page.dart","88","_DCAScheduleConfigPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dca/presentation/pages/schedule/dca_smart_rules_page.dart","65","_DCASmartRulesPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.dca","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/dev/presentation/pages/design_system_page.dart","302","_DesignSystemScaffold","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/dev/presentation/pages/missing_screens_showcase_page.dart","193","_ShowcaseScaffold","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart","184","_PerformanceMonitorScaffold","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/dev/presentation/pages/route_checker_page.dart","236","_RouteCheckerScaffold","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/discovery/presentation/pages/topic_hub_page.dart","168","_TopicHubScaffold","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/discovery/presentation/pages/unified_search_page.dart","82","_UnifiedSearchPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","75","_AutoCompoundSettingsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","83","_AutoCompoundSettingsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart","108","_AutoCompoundSettingsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","20","_SavingsPortfolioPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","28","_SavingsPortfolioPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart","49","_SavingsPortfolioPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","65","_SavingsAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","73","_SavingsAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_analytics_page.dart","96","_SavingsAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","98","_SavingsAutoRebalancePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","106","_SavingsAutoRebalancePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart","133","_SavingsAutoRebalancePageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","74","_SavingsAutoPilotPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","82","_SavingsAutoPilotPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart","112","_SavingsAutoPilotPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","90","_SavingsBacktestPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","98","_SavingsBacktestPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_backtest_page.dart","125","_SavingsBacktestPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","66","_SavingsComparisonPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","74","_SavingsComparisonPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_comparison_page.dart","100","_SavingsComparisonPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","69","_SavingsDCAPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","77","_SavingsDCAPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_dca_page.dart","99","_SavingsDCAPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","87","_SavingsExportPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","95","_SavingsExportPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_export_page.dart","123","_SavingsExportPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","61","_SavingsFAQPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","69","_SavingsFAQPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_faq_page.dart","99","_SavingsFAQPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","68","_SavingsGoalPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","76","_SavingsGoalPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_goal_page.dart","103","_SavingsGoalPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","62","_SavingsGuidePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","70","_SavingsGuidePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_guide_page.dart","93","_SavingsGuidePageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","60","_SavingsHistoryPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","68","_SavingsHistoryPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_history_page.dart","94","_SavingsHistoryPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","80","_SavingsLadderPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","88","_SavingsLadderPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_ladder_page.dart","123","_SavingsLadderPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","82","_SavingsNotificationPreferencesPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","90","_SavingsNotificationPreferencesPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart","125","_SavingsNotificationPreferencesPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","67","_SavingsNotificationsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","75","_SavingsNotificationsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_notifications_page.dart","109","_SavingsNotificationsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","81","_SavingsPageState","VitHeader","history_then_fallback","history_then_fallback","'/earn'","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","93","_SavingsPageState","VitHeader","history_then_fallback","history_then_fallback","'/earn'","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_page.dart","120","_SavingsPageState","VitHeader","history_then_fallback","history_then_fallback","snapshot.backRoute","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","57","SavingsProductDetailPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","65","SavingsProductDetailPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart","82","SavingsProductDetailPage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","40","SavingsReceiptPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","48","SavingsReceiptPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_receipt_page.dart","62","SavingsReceiptPage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","85","_SavingsRecommendationsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","93","_SavingsRecommendationsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart","115","_SavingsRecommendationsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","47","SavingsRedeemPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","55","SavingsRedeemPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_redeem_page.dart","71","SavingsRedeemPage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","75","_SavingsRiskAssessmentPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","83","_SavingsRiskAssessmentPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart","99","_SavingsRiskAssessmentPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","70","_SavingsSmartSuggestionsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","78","_SavingsSmartSuggestionsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart","101","_SavingsSmartSuggestionsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","83","_SavingsWhatIfPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","91","_SavingsWhatIfPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnSavings","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_savings/presentation/pages/savings/savings_what_if_page.dart","127","_SavingsWhatIfPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_advanced_orders_page.dart","73","_StakingAdvancedOrdersPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
